MUNICIPIO_RESIDENCIA;NUM_CASOS;DATA;CodigoIBGE;URS;Micro;Macro
AGUA BOA;0;06/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;07/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;08/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;09/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;10/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;11/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;12/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;13/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;14/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;15/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;16/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;17/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;18/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;1;19/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;20/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;21/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;22/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;23/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;24/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;25/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA BOA;0;26/08/2020;310060;GOVERNADOR VALADARES;SANTA MARIA DO SUACUI;LESTE
AGUA COMPRIDA;2;29/05/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;1;06/06/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;-1;26/06/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;15/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;16/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;17/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;18/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;19/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;20/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;21/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;22/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;23/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;24/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;25/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;26/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;27/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;28/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;29/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;30/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;31/07/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;01/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;02/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;03/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;04/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;05/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;06/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;07/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;08/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;09/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;10/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;11/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;12/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;13/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;14/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;15/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;16/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;17/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;1;18/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;19/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;20/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;21/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;22/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;23/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;24/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;0;25/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUA COMPRIDA;2;26/08/2020;310070;UBERABA;UBERABA;TRIANGULO DO SUL
AGUANIL;3;17/06/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;26/06/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;10/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;1;14/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;15/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;16/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;17/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;18/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;19/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;20/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;21/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;1;22/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;23/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;24/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;2;25/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;26/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;1;27/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;4;28/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;29/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;30/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;31/07/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;01/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;02/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;03/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;04/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;05/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;06/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;07/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;08/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;09/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;10/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;11/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;12/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;13/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;14/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;15/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;16/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;17/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;18/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;19/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;20/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;21/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;22/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;23/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;24/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;25/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUANIL;0;26/08/2020;310080;DIVINOPOLIS;CAMPO BELO;OESTE
AGUAS FORMOSAS;4;03/06/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;24/06/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;2;26/06/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;4;01/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;02/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;08/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;5;09/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;30;11/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;21;15/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;6;16/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;9;17/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;6;18/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;19/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;20/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;9;21/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;7;22/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;13;23/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;10;24/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;59;25/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;26/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;27/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;8;28/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;9;29/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;3;30/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;31/07/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;01/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;02/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;03/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;22;04/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;7;05/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;06/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;8;07/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;3;08/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;09/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;10/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;11/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;8;12/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;4;13/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;14/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;3;15/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;16/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;17/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;18/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;4;19/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;3;20/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;21/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;2;22/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;23/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;0;24/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;25/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS FORMOSAS;1;26/08/2020;310090;TEOFILO OTONI;AGUAS FORMOSAS;NORDESTE
AGUAS VERMELHAS;1;04/05/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;2;19/05/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;4;25/05/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;29/05/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;3;30/05/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;04/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;06/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;2;10/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;12/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;16/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;2;26/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;2;30/06/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;1;02/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;-1;03/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;4;04/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;15/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;16/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;17/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;18/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;19/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;20/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;21/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;22/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;23/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;24/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;25/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;26/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;27/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;28/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;29/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;30/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;31/07/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;01/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;02/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;03/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;04/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;05/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;06/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;4;07/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;08/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;09/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;10/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;11/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;12/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;13/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;14/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;15/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;16/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;17/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;18/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;19/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;20/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;21/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;22/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;23/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;24/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;0;25/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AGUAS VERMELHAS;2;26/08/2020;310100;PEDRA AZUL;PEDRA AZUL;NORDESTE
AIMORES;1;03/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;04/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;10/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;3;14/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;3;16/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;17/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;19/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;23/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;26/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;28/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;30/05/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;10;02/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;16;03/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;04/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;05/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;08/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;10/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;16/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;17/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;19/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;23/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;24/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;26/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;27/06/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;01/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;6;02/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;03/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;04/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;3;07/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;6;08/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;09/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;10/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;11/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;13/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;14/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;9;15/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;0;16/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;17/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;18/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;3;19/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;0;20/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;0;21/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;11;22/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;3;23/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;24/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;25/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;26/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;27/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;28/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;29/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;30/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;5;31/07/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;01/08/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;2;02/08/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;4;03/08/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
AIMORES;1;04/08/2020;310110;GOVERNADOR VALADARES;RESPLENDOR;LESTE
